"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8632","test_Add_to_distribution_with_no_active_distribution[chromium]","tests.Automation_tests","Mon Jun 09 17:24:11 IST 2025","passed","Mon Jun 09 17:24:20 IST 2025","","test_User_Interface","",""
"","27574","test_distribute_with_Service_code[chromium]","tests.Automation_tests","Mon Jun 09 17:11:20 IST 2025","broken","Mon Jun 09 17:11:48 IST 2025","","test_FD","",""
"","44101","test_FD_Service_Start_Stop[chromium]","tests.Automation_tests","Mon Jun 09 17:12:01 IST 2025","broken","Mon Jun 09 17:12:45 IST 2025","","test_FD","",""
"","138396","test_add_multiple_users[chromium]","tests.Automation_tests","Mon Jun 09 17:28:13 IST 2025","passed","Mon Jun 09 17:30:31 IST 2025","","test_User_management","",""
"","56173","test_pause_resume_FD[chromium]","tests.Automation_tests","Mon Jun 09 17:08:57 IST 2025","passed","Mon Jun 09 17:09:53 IST 2025","","test_FD","",""
"","9141","test_verify_places_from_where_user_can_add_to_distribution[chromium]","tests.Automation_tests","Mon Jun 09 17:11:50 IST 2025","broken","Mon Jun 09 17:11:59 IST 2025","","test_FD","",""
"","15499","test_distribution_history_exportascv[chromium]","tests.Automation_tests","Mon Jun 09 17:55:38 IST 2025","broken","Mon Jun 09 17:55:54 IST 2025","","test_history","",""
"","8843","test_create_with_empty_name[chromium]","tests.Automation_tests","Mon Jun 09 16:49:50 IST 2025","broken","Mon Jun 09 16:49:59 IST 2025","","test_FD","",""
"
    Tests the lock and unlock functionality for a row with input area and dropdowns.
    Verifies that the input area and dropdowns are not interactable when locked and interactable when unlocked.
    ","75184","test_lock_unlock_configuration[chromium]","tests.Automation_tests","Mon Jun 09 17:49:14 IST 2025","passed","Mon Jun 09 17:50:29 IST 2025","","test_admin_playout","",""
"","82841","test_copy_link[chromium]","tests.Automation_tests","Mon Jun 09 17:14:08 IST 2025","passed","Mon Jun 09 17:15:31 IST 2025","","test_User_Interface","",""
"","73661","test_search_playout_history[chromium]","tests.Automation_tests","Mon Jun 09 17:19:00 IST 2025","broken","Mon Jun 09 17:20:14 IST 2025","","test_User_Interface","",""
"","14483","test_add_to_distribution_with_no_active_distribution_possible[chromium]","tests.Automation_tests","Mon Jun 09 17:08:02 IST 2025","broken","Mon Jun 09 17:08:16 IST 2025","","test_FD","",""
"
    Tests the 6X live preview playout functionality.
    Verifies the content being played out and checks logs for validation.
    ","55541","test_Administrator_6xLive_preview_playout_Fixed[chromium]","tests.Automation_tests","Mon Jun 09 17:40:35 IST 2025","passed","Mon Jun 09 17:41:30 IST 2025","","test_admin_playout","",""
"","12426","test_distribute_legacy_files[chromium]","tests.Automation_tests","Mon Jun 09 17:11:06 IST 2025","broken","Mon Jun 09 17:11:18 IST 2025","","test_FD","",""
"

    Tests the presence of playout and playlist buttons.
    Navigates through different content sources and modes to verify the visibility of buttons on the UI.

    ","44996","test_playout_playlist_button[chromium]","tests.Automation_tests","Mon Jun 09 17:43:42 IST 2025","broken","Mon Jun 09 17:44:27 IST 2025","","test_admin_playout","",""
"","45032","test_playout_print[chromium]","tests.Automation_tests","Mon Jun 09 17:52:35 IST 2025","broken","Mon Jun 09 17:53:20 IST 2025","","test_history","",""
"
    Tests the RLS broadcast playout functionality.
    Verifies the currently playing and upcoming videos, with validation through logs and database checks.

    ","52120","test_Administrator_RLS_preview_playout_Fixed[chromium]","tests.Automation_tests","Mon Jun 09 17:41:31 IST 2025","passed","Mon Jun 09 17:42:23 IST 2025","","test_admin_playout","",""
"
    Tests fixed live playout functionality.
    Selects a channel for live playout and verifies that the correct content is being played.
    Includes validation through logs and database checks.
    ","48388","test_Administrator_live_playout_Fixed[chromium]","tests.Automation_tests","Mon Jun 09 17:39:45 IST 2025","passed","Mon Jun 09 17:40:33 IST 2025","","test_admin_playout","",""
"","51397","test_delete_user[chromium]","tests.Automation_tests","Mon Jun 09 17:27:20 IST 2025","passed","Mon Jun 09 17:28:12 IST 2025","","test_User_management","",""
"","37707","test_add_to_playlist_from_live_page[chromium]","tests.Automation_tests","Mon Jun 09 17:24:21 IST 2025","broken","Mon Jun 09 17:24:59 IST 2025","","test_User_Interface","",""
"
    Tests the playout controls (play, pause, stop) functionality.
    Verifies the behavior of the controls and logs the current status.
    ","72873","test_playout_controls[chromium]","tests.Automation_tests","Mon Jun 09 17:44:28 IST 2025","broken","Mon Jun 09 17:45:41 IST 2025","","test_admin_playout","",""
"","91504","test_Check_when_primary_server_fails_failover_to_standby_server_happens[chromium]","tests.Automation_tests","Mon Jun 09 17:02:41 IST 2025","passed","Mon Jun 09 17:04:13 IST 2025","","test_FD","",""
"","96231","test_Add_Dist_for_nonAdmin_user[chromium]","tests.Automation_tests","Mon Jun 09 16:56:12 IST 2025","passed","Mon Jun 09 16:57:48 IST 2025","","test_FD","",""
"","82725","test_login_logout[chromium]","tests.Automation_tests","Mon Jun 09 17:30:33 IST 2025","broken","Mon Jun 09 17:31:55 IST 2025","","test_User_management","",""
"
    Tests the functionality of manually playing out files.
    Navigates to the admin playout page and selects 'fileplayout' and 'manual' options from dropdowns.
    Initiates playout for stories and verifies logs.
    Includes a negative scenario to verify that the playout button isn't clickable when 'manual' mode isn't selected.
    ","80045","test_Administrator_file_playout_manual[chromium]","tests.Automation_tests","Mon Jun 09 17:34:53 IST 2025","broken","Mon Jun 09 17:36:14 IST 2025","","test_admin_playout","",""
"","33213","test_File_distribution_using_the_following_configuration_No_Password_Directory_Passive_mode[chromium]","tests.Automation_tests","Mon Jun 09 17:05:47 IST 2025","passed","Mon Jun 09 17:06:21 IST 2025","","test_FD","",""
"
    Tests the automatic file playout functionality.
    Navigates to the admin playout page and selects 'fileplayout' and 'auto' options.
    Verifies the addition of stories and checks logs.
    Includes a negative scenario where it switches to 'manual' mode to ensure the automatic process is not active.
    ","58876","test_Administrator_file_playout_auto[chromium]","tests.Automation_tests","Mon Jun 09 17:37:53 IST 2025","passed","Mon Jun 09 17:38:52 IST 2025","","test_admin_playout","",""
"","38331","test_remove_distribution[chromium]","tests.Automation_tests","Mon Jun 09 17:08:18 IST 2025","passed","Mon Jun 09 17:08:56 IST 2025","","test_FD","",""
"","51638","test_start_stop_FD[chromium]","tests.Automation_tests","Mon Jun 09 17:09:55 IST 2025","passed","Mon Jun 09 17:10:46 IST 2025","","test_FD","",""
"","32611","test_change_filter_on_active_process[chromium]","tests.Automation_tests","Mon Jun 09 16:58:46 IST 2025","broken","Mon Jun 09 16:59:19 IST 2025","","test_FD","",""
"

    Navigates to the playout page.
    Clicks on the printer icon to open the print dialog box.
    Logs the action of opening the print dialog.
    :param user_interface_page:
    ","18983","test_print_my_playout_page_UI_PLAYOUT[chromium]","tests.Automation_tests","Mon Jun 09 17:12:58 IST 2025","passed","Mon Jun 09 17:13:17 IST 2025","","test_User_Interface","",""
"","138591","test_verify_user_addition[chromium]","tests.Automation_tests","Mon Jun 09 17:25:00 IST 2025","passed","Mon Jun 09 17:27:19 IST 2025","","test_User_management","",""
"","73668","test_playout_export_as_cv[chromium]","tests.Automation_tests","Mon Jun 09 17:53:21 IST 2025","broken","Mon Jun 09 17:54:35 IST 2025","","test_history","",""
"","10091","test_export_as_json[chromium]","tests.Automation_tests","Mon Jun 09 17:12:46 IST 2025","broken","Mon Jun 09 17:12:56 IST 2025","","test_FD","",""
"","18985","test_search_distribution_history[chromium]","tests.Automation_tests","Mon Jun 09 17:17:09 IST 2025","broken","Mon Jun 09 17:17:28 IST 2025","","test_User_Interface","",""
"","175754","test_search_user[chromium]","tests.Automation_tests","Mon Jun 09 17:31:56 IST 2025","passed","Mon Jun 09 17:34:52 IST 2025","","test_User_management","",""
"","74857","test_playout_history[chromium]","tests.Automation_tests","Mon Jun 09 17:15:32 IST 2025","broken","Mon Jun 09 17:16:47 IST 2025","","test_User_Interface","",""
"","15849","test_distribution_history_clear_all[chromium]","tests.Automation_tests","Mon Jun 09 17:55:55 IST 2025","broken","Mon Jun 09 17:56:11 IST 2025","","test_history","",""
"","21365","test_print_my_videos[chromium]","tests.Automation_tests","Mon Jun 09 17:23:35 IST 2025","passed","Mon Jun 09 17:23:57 IST 2025","","test_User_Interface","",""
"","33993","test_hover_element[chromium]","tests.Automation_tests","Mon Jun 09 17:07:27 IST 2025","passed","Mon Jun 09 17:08:01 IST 2025","","test_FD","",""
"","17803","test_Clear_history[chromium]","tests.Automation_tests","Mon Jun 09 17:18:41 IST 2025","failed","Mon Jun 09 17:18:59 IST 2025","","test_User_Interface","",""
"","104459","test_add_my_videos_to_playlist[chromium]","tests.Automation_tests","Mon Jun 09 17:21:50 IST 2025","passed","Mon Jun 09 17:23:34 IST 2025","","test_User_Interface","",""
"","144507","test_Multiple_distributions_configured_result_in_a_file_distributed_to_all_of_them[chromium]","tests.Automation_tests","Mon Jun 09 16:59:20 IST 2025","passed","Mon Jun 09 17:01:45 IST 2025","","test_FD","",""
"","12020","test_add_to_distribution_from_story_page[chromium]","tests.Automation_tests","Mon Jun 09 17:23:58 IST 2025","broken","Mon Jun 09 17:24:10 IST 2025","","test_User_Interface","",""
"","19178","test_add_to_distribution_from_my_videos[chromium]","tests.Automation_tests","Mon Jun 09 17:21:29 IST 2025","broken","Mon Jun 09 17:21:48 IST 2025","","test_User_Interface","",""
"","15328","test_distribution_history_print[chromium]","tests.Automation_tests","Mon Jun 09 17:55:22 IST 2025","broken","Mon Jun 09 17:55:37 IST 2025","","test_history","",""
"","16739","test_export_all_process[chromium]","tests.Automation_tests","Mon Jun 09 17:10:47 IST 2025","broken","Mon Jun 09 17:11:04 IST 2025","","test_FD","",""
