"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"

    Navigates to the playout page.
    Clicks on the printer icon to open the print dialog box.
    Logs the action of opening the print dialog.
    :param user_interface_page:
    ","21416","test_print_my_playout_page_UI_PLAYOUT[chromium]","tests.Automation_tests","Mon Jun 09 15:16:33 IST 2025","passed","Mon Jun 09 15:16:55 IST 2025","","test_User_Interface","",""
"","45507","test_playout_print[chromium]","tests.Automation_tests","Mon Jun 09 15:51:09 IST 2025","broken","Mon Jun 09 15:51:55 IST 2025","","test_history","",""
"","50861","test_delete_user[chromium]","tests.Automation_tests","Mon Jun 09 15:31:55 IST 2025","passed","Mon Jun 09 15:32:46 IST 2025","","test_User_management","",""
"","18854","test_Clear_history[chromium]","tests.Automation_tests","Mon Jun 09 15:23:12 IST 2025","failed","Mon Jun 09 15:23:31 IST 2025","","test_User_Interface","",""
"","81227","test_copy_link[chromium]","tests.Automation_tests","Mon Jun 09 15:17:47 IST 2025","passed","Mon Jun 09 15:19:08 IST 2025","","test_User_Interface","",""
"
    Tests file playout in a loop mode.
    Configures the loop setting and verifies the playout of stories in a loop.
    Checks logs and database entries for validation.
    ","96293","test_Administrator_file_playout_loop[chromium]","tests.Automation_tests","Mon Jun 09 15:41:27 IST 2025","passed","Mon Jun 09 15:43:04 IST 2025","","test_admin_playout","",""
"","19815","test_search_distribution_history[chromium]","tests.Automation_tests","Mon Jun 09 15:21:37 IST 2025","broken","Mon Jun 09 15:21:57 IST 2025","","test_User_Interface","",""
"
    Tests the 6X live preview playout functionality.
    Verifies the content being played out and checks logs for validation.
    ","56253","test_Administrator_6xLive_preview_playout_Fixed[chromium]","tests.Automation_tests","Mon Jun 09 15:45:52 IST 2025","passed","Mon Jun 09 15:46:48 IST 2025","","test_admin_playout","",""
"
    Tests the functionality of manually playing out files.
    Navigates to the admin playout page and selects 'fileplayout' and 'manual' options from dropdowns.
    Initiates playout for stories and verifies logs.
    Includes a negative scenario to verify that the playout button isn't clickable when 'manual' mode isn't selected.
    ","126723","test_Administrator_file_playout_manual[chromium]","tests.Automation_tests","Mon Jun 09 15:39:19 IST 2025","broken","Mon Jun 09 15:41:26 IST 2025","","test_admin_playout","",""
"","19134","test_live_page[chromium]","tests.Automation_tests","Mon Jun 09 15:24:49 IST 2025","passed","Mon Jun 09 15:25:08 IST 2025","","test_User_Interface","",""
"

    Navigates to the live page.
    Checks if there is at least one video available to confirm that the live page is functioning.
    Logs the status of the live page.

    :param user_interface_page:
    ","49664","test_live_preview_UI_LIVE_PREVIEW[chromium]","tests.Automation_tests","Mon Jun 09 15:16:56 IST 2025","broken","Mon Jun 09 15:17:45 IST 2025","","test_User_Interface","",""
"","105182","test_add_my_videos_to_playlist[chromium]","tests.Automation_tests","Mon Jun 09 15:26:27 IST 2025","passed","Mon Jun 09 15:28:12 IST 2025","","test_User_Interface","",""
"
    Tests the automatic file playout functionality.
    Navigates to the admin playout page and selects 'fileplayout' and 'auto' options.
    Verifies the addition of stories and checks logs.
    Includes a negative scenario where it switches to 'manual' mode to ensure the automatic process is not active.
    ","61362","test_Administrator_file_playout_auto[chromium]","tests.Automation_tests","Mon Jun 09 15:43:05 IST 2025","passed","Mon Jun 09 15:44:06 IST 2025","","test_admin_playout","",""
"","75854","test_playout_history[chromium]","tests.Automation_tests","Mon Jun 09 15:19:09 IST 2025","broken","Mon Jun 09 15:20:25 IST 2025","","test_User_Interface","",""
"","134204","test_verify_user_addition[chromium]","tests.Automation_tests","Mon Jun 09 15:29:40 IST 2025","passed","Mon Jun 09 15:31:54 IST 2025","","test_User_management","",""
"","8934","test_Add_to_distribution_with_no_active_distribution[chromium]","tests.Automation_tests","Mon Jun 09 15:28:50 IST 2025","passed","Mon Jun 09 15:28:59 IST 2025","","test_User_Interface","",""
