"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30003","test_search_playout_history[chromium]","tests.Automation_tests","Tue Jun 10 11:08:13 IST 2025","broken","Tue Jun 10 11:08:43 IST 2025","","test_User_Interface","",""
"","179358","test_search_user[chromium]","tests.Automation_tests","Tue Jun 10 11:22:19 IST 2025","passed","Tue Jun 10 11:25:19 IST 2025","","test_User_management","",""
"","57958","test_without_target_directory[chromium]","tests.Automation_tests","Tue Jun 10 10:41:48 IST 2025","broken","Tue Jun 10 10:42:46 IST 2025","","test_FD","",""
"","0","test_If_only_primary_server_information_is_provided_Primary_server_should_be_used_for_distribution[chromium]","tests.Automation_tests","Tue Jun 10 10:53:34 IST 2025","broken","Tue Jun 10 10:53:34 IST 2025","","test_FD","",""
"","53821","test_delete_user[chromium]","tests.Automation_tests","Tue Jun 10 11:17:52 IST 2025","passed","Tue Jun 10 11:18:46 IST 2025","","test_User_management","",""
"","106999","test_export_as_cv[chromium]","tests.Automation_tests","Tue Jun 10 11:37:09 IST 2025","broken","Tue Jun 10 11:38:56 IST 2025","","test_admin_playout","",""
"","102424","test_clear_all_items_playout_history[chromium]","tests.Automation_tests","Tue Jun 10 11:38:58 IST 2025","broken","Tue Jun 10 11:40:40 IST 2025","","test_admin_playout","",""
"","30025","test_live_page_actions[chromium]","tests.Automation_tests","Tue Jun 10 11:09:10 IST 2025","broken","Tue Jun 10 11:09:40 IST 2025","","test_User_Interface","",""
"","15394","test_distribute_legacy_files[chromium]","tests.Automation_tests","Tue Jun 10 10:59:52 IST 2025","broken","Tue Jun 10 11:00:08 IST 2025","","test_FD","",""
"
    Tests the playout controls (play, pause, stop) functionality.
    Verifies the behavior of the controls and logs the current status.
    ","72792","test_playout_controls[chromium]","tests.Automation_tests","Tue Jun 10 11:35:55 IST 2025","broken","Tue Jun 10 11:37:08 IST 2025","","test_admin_playout","",""
"
    Tests enabling and disabling a channel on the admin playout page.
    Navigates through various pages and verifies the channel status before and after enabling/disabling.
    ","77721","test_enable_disable_channel[chromium]","tests.Automation_tests","Tue Jun 10 11:33:49 IST 2025","passed","Tue Jun 10 11:35:07 IST 2025","","test_admin_playout","",""
"","78742","test_Create_with_existing_name[chromium]","tests.Automation_tests","Tue Jun 10 10:34:34 IST 2025","passed","Tue Jun 10 10:35:53 IST 2025","","test_FD","",""
"","15098","test_distribution_history_exportascv[chromium]","tests.Automation_tests","Tue Jun 10 11:47:12 IST 2025","broken","Tue Jun 10 11:47:27 IST 2025","","test_history","",""
"","238637","test_create_with_empty_name_and_different_characters[chromium]","tests.Automation_tests","Tue Jun 10 10:36:06 IST 2025","passed","Tue Jun 10 10:40:05 IST 2025","","test_FD","",""
"","35454","test_File_distribution_using_the_following_configuration_No_Password_Directory_Passive_mode[chromium]","tests.Automation_tests","Tue Jun 10 10:53:36 IST 2025","passed","Tue Jun 10 10:54:12 IST 2025","","test_FD","",""
"","80526","test_playout_history[chromium]","tests.Automation_tests","Tue Jun 10 11:04:19 IST 2025","broken","Tue Jun 10 11:05:39 IST 2025","","test_User_Interface","",""
"

    Navigates to the live page.
    Checks if there is at least one video available to confirm that the live page is functioning.
    Logs the status of the live page.

    :param user_interface_page:
    ","54197","test_live_preview_UI_LIVE_PREVIEW[chromium]","tests.Automation_tests","Tue Jun 10 11:02:40 IST 2025","broken","Tue Jun 10 11:03:34 IST 2025","","test_User_Interface","",""
"
    Tests the 6X live preview playout functionality.
    Verifies the content being played out and checks logs for validation.
    ","58810","test_Administrator_6xLive_preview_playout_Fixed[chromium]","tests.Automation_tests","Tue Jun 10 11:31:55 IST 2025","passed","Tue Jun 10 11:32:54 IST 2025","","test_admin_playout","",""
"","165010","test_verify_user_addition[chromium]","tests.Automation_tests","Tue Jun 10 11:15:06 IST 2025","passed","Tue Jun 10 11:17:51 IST 2025","","test_User_management","",""
"
    Tests the RLS broadcast playout functionality.
    Verifies the currently playing and upcoming videos, with validation through logs and database checks.

    ","52212","test_Administrator_RLS_preview_playout_Fixed[chromium]","tests.Automation_tests","Tue Jun 10 11:32:56 IST 2025","passed","Tue Jun 10 11:33:48 IST 2025","","test_admin_playout","",""
"","50720","test_FD_Service_Start_Stop[chromium]","tests.Automation_tests","Tue Jun 10 11:01:07 IST 2025","broken","Tue Jun 10 11:01:58 IST 2025","","test_FD","",""
"","45146","test_playout_clear_all[chromium]","tests.Automation_tests","Tue Jun 10 11:46:09 IST 2025","broken","Tue Jun 10 11:46:54 IST 2025","","test_history","",""
"","19927","test_add_to_distribution_from_story_page[chromium]","tests.Automation_tests","Tue Jun 10 11:13:51 IST 2025","broken","Tue Jun 10 11:14:11 IST 2025","","test_User_Interface","",""
"","154189","test_Multiple_distributions_configured_result_in_a_file_distributed_to_all_of_them[chromium]","tests.Automation_tests","Tue Jun 10 10:46:07 IST 2025","passed","Tue Jun 10 10:48:41 IST 2025","","test_FD","",""
"","40195","test_playout_now_button_on_live_page[chromium]","tests.Automation_tests","Tue Jun 10 11:09:41 IST 2025","broken","Tue Jun 10 11:10:21 IST 2025","","test_User_Interface","",""
"","32423","test_delete_process_with_active_transfer[chromium]","tests.Automation_tests","Tue Jun 10 10:44:57 IST 2025","broken","Tue Jun 10 10:45:29 IST 2025","","test_FD","",""
"","15027","test_distribution_history_clear_all[chromium]","tests.Automation_tests","Tue Jun 10 11:47:28 IST 2025","broken","Tue Jun 10 11:47:43 IST 2025","","test_history","",""
"","34706","test_change_filter_on_active_process[chromium]","tests.Automation_tests","Tue Jun 10 10:45:31 IST 2025","broken","Tue Jun 10 10:46:06 IST 2025","","test_FD","",""
"","21259","test_Clear_history[chromium]","tests.Automation_tests","Tue Jun 10 11:07:51 IST 2025","failed","Tue Jun 10 11:08:12 IST 2025","","test_User_Interface","",""
"","45105","test_playout_print[chromium]","tests.Automation_tests","Tue Jun 10 11:44:06 IST 2025","broken","Tue Jun 10 11:44:52 IST 2025","","test_history","",""
"
    Tests file playout in a loop mode.
    Configures the loop setting and verifies the playout of stories in a loop.
    Checks logs and database entries for validation.
    ","98609","test_Administrator_file_playout_loop[chromium]","tests.Automation_tests","Tue Jun 10 11:27:30 IST 2025","passed","Tue Jun 10 11:29:09 IST 2025","","test_admin_playout","",""
"","24315","test_distribution_history[chromium]","tests.Automation_tests","Tue Jun 10 11:05:41 IST 2025","broken","Tue Jun 10 11:06:05 IST 2025","","test_User_Interface","",""
"","22306","test_export_all_process[chromium]","tests.Automation_tests","Tue Jun 10 10:59:27 IST 2025","broken","Tue Jun 10 10:59:49 IST 2025","","test_FD","",""
"","58564","test_Check_Active_connection_with_Passive_Server[chromium]","tests.Automation_tests","Tue Jun 10 10:48:42 IST 2025","passed","Tue Jun 10 10:49:41 IST 2025","","test_FD","",""
"","23398","test_live_page[chromium]","tests.Automation_tests","Tue Jun 10 11:08:45 IST 2025","passed","Tue Jun 10 11:09:08 IST 2025","","test_User_Interface","",""
