"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33250","test_PlayoutNowPage_Playout_Now_Button_On_LivePage[chromium]","tests.Automation_tests","Fri Aug 01 13:38:38 IST 2025","broken","Fri Aug 01 13:39:12 IST 2025","","test_User_Interface","",""
"","25979","test_change_filter_on_active_process[chromium]","tests.Automation_tests","Fri Aug 01 13:25:52 IST 2025","broken","Fri Aug 01 13:26:18 IST 2025","","test_FD","",""
"","6450","test_distribution_history[chromium]","tests.Automation_tests","Fri Aug 01 13:55:41 IST 2025","broken","Fri Aug 01 13:55:47 IST 2025","","test_history","",""
"","40232","test_playout_print[chromium]","tests.Automation_tests","Fri Aug 01 13:55:48 IST 2025","broken","Fri Aug 01 13:56:28 IST 2025","","test_history","",""
"","42591","test_verify_user_addition[chromium]","tests.Automation_tests","Fri Aug 01 13:41:39 IST 2025","broken","Fri Aug 01 13:42:22 IST 2025","","test_User_management","",""
"","6621","test_MyVideos_Add_To_Distribution[chromium]","tests.Automation_tests","Fri Aug 01 13:39:12 IST 2025","broken","Fri Aug 01 13:39:19 IST 2025","","test_User_Interface","",""
"","1161","test_export_as_json[chromium]","tests.Automation_tests","Fri Aug 01 13:34:17 IST 2025","broken","Fri Aug 01 13:34:19 IST 2025","","test_FD","",""
"","42944","test_StoriesPage_CopyLink[chromium]","tests.Automation_tests","Fri Aug 01 13:34:46 IST 2025","passed","Fri Aug 01 13:35:29 IST 2025","","test_User_Interface","",""
"","12548","test_MyVideosPage_Print_My_Videos[chromium]","tests.Automation_tests","Fri Aug 01 13:40:02 IST 2025","passed","Fri Aug 01 13:40:15 IST 2025","","test_User_Interface","",""
"","36621","test_HistoryPage_Search_Playout_History[chromium]","tests.Automation_tests","Fri Aug 01 13:37:11 IST 2025","broken","Fri Aug 01 13:37:48 IST 2025","","test_User_Interface","",""
"","1176","test_verify_places_from_where_user_can_add_to_distribution[chromium]","tests.Automation_tests","Fri Aug 01 13:33:57 IST 2025","broken","Fri Aug 01 13:33:58 IST 2025","","test_FD","",""
"","37370","test_HistoryPage_Hide_Or_Show_Loop_Configuration[chromium]","tests.Automation_tests","Fri Aug 01 13:36:21 IST 2025","broken","Fri Aug 01 13:36:58 IST 2025","","test_User_Interface","",""
"","84038","test_Multiple_distributions_configured_result_in_a_file_distributed_to_all_of_them[chromium]","tests.Automation_tests","Fri Aug 01 13:26:18 IST 2025","passed","Fri Aug 01 13:27:42 IST 2025","","test_FD","",""
"","6442","test_distribution_history_print[chromium]","tests.Automation_tests","Fri Aug 01 13:57:50 IST 2025","broken","Fri Aug 01 13:57:56 IST 2025","","test_history","",""
"","39539","test_Livepage_actions[chromium]","tests.Automation_tests","Fri Aug 01 13:37:58 IST 2025","broken","Fri Aug 01 13:38:38 IST 2025","","test_User_Interface","",""
"","6414","test_distribution_history_clear_all[chromium]","tests.Automation_tests","Fri Aug 01 13:58:04 IST 2025","broken","Fri Aug 01 13:58:10 IST 2025","","test_history","",""
"","26847","test_Check_Active_connection_with_Passive_Server[chromium]","tests.Automation_tests","Fri Aug 01 13:27:43 IST 2025","passed","Fri Aug 01 13:28:10 IST 2025","","test_FD","",""
"","9715","test_View_XML[chromium]","tests.Automation_tests","Fri Aug 01 13:40:57 IST 2025","passed","Fri Aug 01 13:41:06 IST 2025","","test_User_Interface","",""
"","4175","test_create_with_empty_name[chromium]","tests.Automation_tests","Fri Aug 01 13:19:11 IST 2025","broken","Fri Aug 01 13:19:15 IST 2025","","test_FD","",""
"","355782","test_FD_Create_dist_using_UI[chromium]","tests.Automation_tests","Fri Aug 01 13:11:50 IST 2025","passed","Fri Aug 01 13:17:46 IST 2025","","test_FD","",""
"","18595","test_FD_Service_Start_Stop[chromium]","tests.Automation_tests","Fri Aug 01 13:33:58 IST 2025","passed","Fri Aug 01 13:34:17 IST 2025","","test_FD","",""
"","36620","test_HistoryPage_Playout_History[chromium]","tests.Automation_tests","Fri Aug 01 13:35:29 IST 2025","broken","Fri Aug 01 13:36:06 IST 2025","","test_User_Interface","",""
"","36416","test_add_multiple_users[chromium]","tests.Automation_tests","Fri Aug 01 13:42:41 IST 2025","broken","Fri Aug 01 13:43:17 IST 2025","","test_User_management","",""
"","84693","test_search_user[chromium]","tests.Automation_tests","Fri Aug 01 13:43:48 IST 2025","passed","Fri Aug 01 13:45:13 IST 2025","","test_User_management","",""
"","3410","test_StoriesPage_AddTo_Distribution_With_No_Active_Distribution[chromium]","tests.Automation_tests","Fri Aug 01 13:40:19 IST 2025","passed","Fri Aug 01 13:40:23 IST 2025","","test_User_Interface","",""
"","40260","test_playout_export_as_cv[chromium]","tests.Automation_tests","Fri Aug 01 13:56:29 IST 2025","broken","Fri Aug 01 13:57:09 IST 2025","","test_history","",""
"","1206","test_distribute_legacy_files[chromium]","tests.Automation_tests","Fri Aug 01 13:33:41 IST 2025","broken","Fri Aug 01 13:33:42 IST 2025","","test_FD","",""
"
    Tests the lock and unlock functionality for a row with input area and dropdowns.
    Verifies that the input area and dropdowns are not interactable when locked and interactable when unlocked.
    ","70626","test_lock_unlock_configuration[chromium]","tests.Automation_tests","Fri Aug 01 13:53:13 IST 2025","passed","Fri Aug 01 13:54:24 IST 2025","","test_admin_playout","",""
"","40295","test_clear_all_items_playout_history[chromium]","tests.Automation_tests","Fri Aug 01 13:52:33 IST 2025","broken","Fri Aug 01 13:53:13 IST 2025","","test_admin_playout","",""
"","9429","test_LivePage_live_page_view[chromium]","tests.Automation_tests","Fri Aug 01 13:37:49 IST 2025","passed","Fri Aug 01 13:37:58 IST 2025","","test_User_Interface","",""
"","83679","test_Create_with_existing_name[chromium]","tests.Automation_tests","Fri Aug 01 13:17:47 IST 2025","broken","Fri Aug 01 13:19:10 IST 2025","","test_FD","",""
"
    Tests the automatic file playout functionality.
    Navigates to the admin playout page and selects 'fileplayout' and 'auto' options.
    Verifies the addition of stories and checks logs.
    Includes a negative scenario where it switches to 'manual' mode to ensure the automatic process is not active.
    ","40270","test_playout_history[chromium]","tests.Automation_tests","Fri Aug 01 13:55:00 IST 2025","broken","Fri Aug 01 13:55:40 IST 2025","","test_history","",""
"","0","test_If_only_primary_server_information_is_provided_Primary_server_should_be_used_for_distribution[chromium]","tests.Automation_tests","Fri Aug 01 13:30:01 IST 2025","broken","Fri Aug 01 13:30:01 IST 2025","","test_FD","",""
"","15611","test_AdminSettingsPage_FileProcessor[chromium]","tests.Automation_tests","Fri Aug 01 13:41:07 IST 2025","passed","Fri Aug 01 13:41:22 IST 2025","","test_User_Interface","",""
"
    Tests the RLS broadcast playout functionality.
    Verifies the currently playing and upcoming videos, with validation through logs and database checks.

    ","35261","test_Administrator_RLS_preview_playout_Fixed[chromium]","tests.Automation_tests","Fri Aug 01 13:49:13 IST 2025","broken","Fri Aug 01 13:49:48 IST 2025","","test_admin_playout","",""
"
    Tests manual live playout functionality.
    Selects live content and manual mode, then verifies that the correct story is being played.
    Validates the playout by checking logs and database entries.
    ","40293","test_Administrator_live_playout_manual[chromium]","tests.Automation_tests","Fri Aug 01 13:47:16 IST 2025","broken","Fri Aug 01 13:47:56 IST 2025","","test_admin_playout","",""
"

    Navigates to the playout page.
    Clicks on the printer icon to open the print dialog box.
    Logs the action of opening the print dialog.
    :param user_interface_page:
    ","10406","test_PlayoutPage_Print_MyPlayout_page[chromium]","tests.Automation_tests","Fri Aug 01 13:34:19 IST 2025","passed","Fri Aug 01 13:34:30 IST 2025","","test_User_Interface","",""
"

    Navigates to the live page.
    Checks if there is at least one video available to confirm that the live page is functioning.
    Logs the status of the live page.

    :param user_interface_page:
    ","15458","test_LivePage_Check_LivePreview[chromium]","tests.Automation_tests","Fri Aug 01 13:34:30 IST 2025","passed","Fri Aug 01 13:34:45 IST 2025","","test_User_Interface","",""
"","51255","test_Check_when_primary_server_is_back_after_a_failover_fall_back_to_primary_server_should_happen[chromium]","tests.Automation_tests","Fri Aug 01 13:30:31 IST 2025","passed","Fri Aug 01 13:31:22 IST 2025","","test_FD","",""
"","3394","test_StoriesPage_Add_To_Distribution[chromium]","tests.Automation_tests","Fri Aug 01 13:40:15 IST 2025","broken","Fri Aug 01 13:40:19 IST 2025","","test_User_Interface","",""
"","15727","test_Admin_Settings_Page_Playout_Options[chromium]","tests.Automation_tests","Fri Aug 01 13:41:23 IST 2025","passed","Fri Aug 01 13:41:38 IST 2025","","test_User_Interface","",""
"","13552","test_distribute_with_Service_code[chromium]","tests.Automation_tests","Fri Aug 01 13:33:43 IST 2025","broken","Fri Aug 01 13:33:56 IST 2025","","test_FD","",""
"","55030","test_Check_when_primary_server_fails_failover_to_standby_server_happens[chromium]","tests.Automation_tests","Fri Aug 01 13:28:10 IST 2025","passed","Fri Aug 01 13:29:05 IST 2025","","test_FD","",""
"","6408","test_distribution_history_exportascv[chromium]","tests.Automation_tests","Fri Aug 01 13:57:57 IST 2025","broken","Fri Aug 01 13:58:03 IST 2025","","test_history","",""
"","50097","test_without_target_directory[chromium]","tests.Automation_tests","Fri Aug 01 13:22:55 IST 2025","broken","Fri Aug 01 13:23:45 IST 2025","","test_FD","",""
"","42794","test_MyVideosPage_Add_My_Videos_To_Playlist[chromium]","tests.Automation_tests","Fri Aug 01 13:39:19 IST 2025","broken","Fri Aug 01 13:40:02 IST 2025","","test_User_Interface","",""
"","40578","test_pause_resume_FD[chromium]","tests.Automation_tests","Fri Aug 01 13:32:22 IST 2025","passed","Fri Aug 01 13:33:03 IST 2025","","test_FD","",""
"
    Tests the functionality of manually playing out files.
    Navigates to the admin playout page and selects 'fileplayout' and 'manual' options from dropdowns.
    Initiates playout for stories and verifies logs.
    Includes a negative scenario to verify that the playout button isn't clickable when 'manual' mode isn't selected.
    ","40268","test_Administrator_file_playout_manual[chromium]","tests.Automation_tests","Fri Aug 01 13:45:14 IST 2025","broken","Fri Aug 01 13:45:54 IST 2025","","test_admin_playout","",""
"","72616","test_without_valid_host[chromium]","tests.Automation_tests","Fri Aug 01 13:21:42 IST 2025","passed","Fri Aug 01 13:22:54 IST 2025","","test_FD","",""
"","35283","test_when_there_is_no_video_playout_a_waiting_video[chromium]","tests.Automation_tests","Fri Aug 01 13:54:24 IST 2025","broken","Fri Aug 01 13:55:00 IST 2025","","test_admin_playout","",""
"","145683","test_create_with_empty_name_and_different_characters[chromium]","tests.Automation_tests","Fri Aug 01 13:19:15 IST 2025","broken","Fri Aug 01 13:21:41 IST 2025","","test_FD","",""
"
    Tests the automatic file playout functionality.
    Navigates to the admin playout page and selects 'fileplayout' and 'auto' options.
    Verifies the addition of stories and checks logs.
    Includes a negative scenario where it switches to 'manual' mode to ensure the automatic process is not active.
    ","40311","test_Administrator_file_playout_auto[chromium]","tests.Automation_tests","Fri Aug 01 13:46:35 IST 2025","broken","Fri Aug 01 13:47:15 IST 2025","","test_admin_playout","",""
