"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Tests the functionality of manually playing out files.
    Navigates to the admin playout page and selects 'fileplayout' and 'manual' options from dropdowns.
    Initiates playout for stories and verifies logs.
    Includes a negative scenario to verify that the playout button isn't clickable when 'manual' mode isn't selected.
    ","129628","test_Administrator_file_playout_manual[chromium]","tests.Automation_tests","Tue Jun 10 16:11:36 IST 2025","broken","Tue Jun 10 16:13:45 IST 2025","","test_admin_playout","",""
"
    Tests the automatic file playout functionality.
    Navigates to the admin playout page and selects 'fileplayout' and 'auto' options.
    Verifies the addition of stories and checks logs.
    Includes a negative scenario where it switches to 'manual' mode to ensure the automatic process is not active.
    ","59622","test_Administrator_file_playout_auto[chromium]","tests.Automation_tests","Tue Jun 10 16:15:27 IST 2025","passed","Tue Jun 10 16:16:26 IST 2025","","test_admin_playout","",""
"","49015","test_when_there_is_no_video_playout_a_waiting_video[chromium]","tests.Automation_tests","Tue Jun 10 16:28:13 IST 2025","broken","Tue Jun 10 16:29:02 IST 2025","","test_admin_playout","",""
"","18929","test_live_page[chromium]","tests.Automation_tests","Tue Jun 10 15:55:52 IST 2025","passed","Tue Jun 10 15:56:11 IST 2025","","test_User_Interface","",""
"","20386","test_add_to_distribution_from_my_videos[chromium]","tests.Automation_tests","Tue Jun 10 15:57:06 IST 2025","broken","Tue Jun 10 15:57:26 IST 2025","","test_User_Interface","",""
"","57393","test_delete_process_with_active_transfer[chromium]","tests.Automation_tests","Tue Jun 10 15:33:07 IST 2025","broken","Tue Jun 10 15:34:04 IST 2025","","test_FD","",""
"
    Tests the automatic file playout functionality.
    Navigates to the admin playout page and selects 'fileplayout' and 'auto' options.
    Verifies the addition of stories and checks logs.
    Includes a negative scenario where it switches to 'manual' mode to ensure the automatic process is not active.
    ","60039","test_playout_history[chromium]","tests.Automation_tests","Tue Jun 10 16:29:03 IST 2025","failed","Tue Jun 10 16:30:03 IST 2025","","test_history","",""
"

    Navigates to the live page.
    Checks if there is at least one video available to confirm that the live page is functioning.
    Logs the status of the live page.

    :param user_interface_page:
    ","27169","test_live_preview_UI_LIVE_PREVIEW[chromium]","tests.Automation_tests","Tue Jun 10 15:49:07 IST 2025","passed","Tue Jun 10 15:49:34 IST 2025","","test_User_Interface","",""
"","53180","test_start_stop_FD[chromium]","tests.Automation_tests","Tue Jun 10 15:45:29 IST 2025","passed","Tue Jun 10 15:46:22 IST 2025","","test_FD","",""
"","32895","test_change_filter_on_active_process[chromium]","tests.Automation_tests","Tue Jun 10 15:34:05 IST 2025","broken","Tue Jun 10 15:34:38 IST 2025","","test_FD","",""
"","109109","test_add_my_videos_to_playlist[chromium]","tests.Automation_tests","Tue Jun 10 15:57:28 IST 2025","passed","Tue Jun 10 15:59:17 IST 2025","","test_User_Interface","",""
"","9126","test_create_with_empty_name[chromium]","tests.Automation_tests","Tue Jun 10 15:27:11 IST 2025","broken","Tue Jun 10 15:27:20 IST 2025","","test_FD","",""
"","152253","test_add_multiple_users[chromium]","tests.Automation_tests","Tue Jun 10 16:04:22 IST 2025","passed","Tue Jun 10 16:06:54 IST 2025","","test_User_management","",""
"","55273","test_Check_Active_connection_with_Passive_Server[chromium]","tests.Automation_tests","Tue Jun 10 15:37:01 IST 2025","passed","Tue Jun 10 15:37:56 IST 2025","","test_FD","",""
"","10077","test_Add_to_distribution_with_no_active_distribution[chromium]","tests.Automation_tests","Tue Jun 10 16:00:00 IST 2025","passed","Tue Jun 10 16:00:10 IST 2025","","test_User_Interface","",""
"
    Tests manual live playout functionality.
    Selects live content and manual mode, then verifies that the correct story is being played.
    Validates the playout by checking logs and database entries.
    ","51954","test_Administrator_live_playout_manual[chromium]","tests.Automation_tests","Tue Jun 10 16:16:27 IST 2025","passed","Tue Jun 10 16:17:19 IST 2025","","test_admin_playout","",""
"","45115","test_playout_clear_all[chromium]","tests.Automation_tests","Tue Jun 10 16:32:25 IST 2025","broken","Tue Jun 10 16:33:11 IST 2025","","test_history","",""
"","98374","test_export_as_cv[chromium]","tests.Automation_tests","Tue Jun 10 16:23:31 IST 2025","broken","Tue Jun 10 16:25:10 IST 2025","","test_admin_playout","",""
"","10387","test_verify_places_from_where_user_can_add_to_distribution[chromium]","tests.Automation_tests","Tue Jun 10 15:47:35 IST 2025","broken","Tue Jun 10 15:47:46 IST 2025","","test_FD","",""
"","59798","test_create_with_empty_name_and_different_characters[chromium]","tests.Automation_tests","Tue Jun 10 15:27:21 IST 2025","failed","Tue Jun 10 15:28:21 IST 2025","","test_FD","",""
"
    Tests file playout in a loop mode.
    Configures the loop setting and verifies the playout of stories in a loop.
    Checks logs and database entries for validation.
    ","98528","test_Administrator_file_playout_loop[chromium]","tests.Automation_tests","Tue Jun 10 16:13:47 IST 2025","broken","Tue Jun 10 16:15:25 IST 2025","","test_admin_playout","",""
"","0","test_If_only_primary_server_information_is_provided_Primary_server_should_be_used_for_distribution[chromium]","tests.Automation_tests","Tue Jun 10 15:41:06 IST 2025","broken","Tue Jun 10 15:41:06 IST 2025","","test_FD","",""
"","95527","test_without_valid_host[chromium]","tests.Automation_tests","Tue Jun 10 15:28:22 IST 2025","passed","Tue Jun 10 15:29:58 IST 2025","","test_FD","",""
"
    Tests the RLS broadcast playout functionality.
    Verifies the currently playing and upcoming videos, with validation through logs and database checks.

    ","55305","test_Administrator_RLS_preview_playout_Fixed[chromium]","tests.Automation_tests","Tue Jun 10 16:19:11 IST 2025","passed","Tue Jun 10 16:20:06 IST 2025","","test_admin_playout","",""
"
    Tests the 6X live preview playout functionality.
    Verifies the content being played out and checks logs for validation.
    ","59569","test_Administrator_6xLive_preview_playout_Fixed[chromium]","tests.Automation_tests","Tue Jun 10 16:18:10 IST 2025","passed","Tue Jun 10 16:19:10 IST 2025","","test_admin_playout","",""
"","45612","test_FD_Service_Start_Stop[chromium]","tests.Automation_tests","Tue Jun 10 15:47:47 IST 2025","broken","Tue Jun 10 15:48:32 IST 2025","","test_FD","",""
"","183940","test_search_user[chromium]","tests.Automation_tests","Tue Jun 10 16:08:31 IST 2025","passed","Tue Jun 10 16:11:35 IST 2025","","test_User_management","",""
"","75405","test_Create_with_existing_name[chromium]","tests.Automation_tests","Tue Jun 10 15:25:54 IST 2025","passed","Tue Jun 10 15:27:09 IST 2025","","test_FD","",""
"","32168","test_distribute_with_Service_code[chromium]","tests.Automation_tests","Tue Jun 10 15:47:02 IST 2025","broken","Tue Jun 10 15:47:34 IST 2025","","test_FD","",""
"","15894","test_distribution_history_print[chromium]","tests.Automation_tests","Tue Jun 10 16:33:12 IST 2025","broken","Tue Jun 10 16:33:28 IST 2025","","test_history","",""
"","16307","test_add_to_distribution_with_no_active_distribution_possible[chromium]","tests.Automation_tests","Tue Jun 10 15:43:28 IST 2025","broken","Tue Jun 10 15:43:44 IST 2025","","test_FD","",""
"","41089","test_remove_distribution[chromium]","tests.Automation_tests","Tue Jun 10 15:43:45 IST 2025","passed","Tue Jun 10 15:44:26 IST 2025","","test_FD","",""
"","13470","test_add_to_distribution_from_story_page[chromium]","tests.Automation_tests","Tue Jun 10 15:59:45 IST 2025","broken","Tue Jun 10 15:59:58 IST 2025","","test_User_Interface","",""
"","33813","test_File_distribution_using_the_following_configuration_No_Password_Directory_Passive_mode[chromium]","tests.Automation_tests","Tue Jun 10 15:41:08 IST 2025","passed","Tue Jun 10 15:41:42 IST 2025","","test_FD","",""
"
    Tests fixed live playout functionality.
    Selects a channel for live playout and verifies that the correct content is being played.
    Includes validation through logs and database checks.
    ","47962","test_Administrator_live_playout_Fixed[chromium]","tests.Automation_tests","Tue Jun 10 16:17:21 IST 2025","passed","Tue Jun 10 16:18:09 IST 2025","","test_admin_playout","",""
"","65913","test_Check_when_primary_server_is_back_after_a_failover_fall_back_to_primary_server_should_happen[chromium]","tests.Automation_tests","Tue Jun 10 15:41:44 IST 2025","passed","Tue Jun 10 15:42:50 IST 2025","","test_FD","",""
"","98120","test_Add_Dist_for_nonAdmin_user[chromium]","tests.Automation_tests","Tue Jun 10 15:31:27 IST 2025","passed","Tue Jun 10 15:33:06 IST 2025","","test_FD","",""
"","10729","test_export_as_json[chromium]","tests.Automation_tests","Tue Jun 10 15:48:34 IST 2025","broken","Tue Jun 10 15:48:44 IST 2025","","test_FD","",""
